index,match_id,winner_id,winner_name,loser_id,loser_name,win_type,submission,winner_points,loser_points,adv_pen,weight_class,sex,stage,year,event_id,winner_elo_start,loser_elo_start,winner_elo_end,loser_elo_end
872,783,16,Marcelo Garcia,4302,Otto Olsen,SUB,RNC,-1,-1,,77KG,M,F,2003,185,1000.0,1000.0,1029.9,970.1
864,784,81,Vitor Ribeiro,-1,Chris Brown,POINTS,,3,0,,77KG,M,3PLC,2003,186,978.76,988.41,1002.4,964.77
720,813,9,Marcio Cruz,-1,Alex Negao,SUB,Guillotine,-1,-1,,+99KG,M,SF,2003,187,1063.91,1000.0,1086.49,977.42
936,829,93,Ricardo Arona,-1,Mark Kerr,POINTS,,-1,-1,,ABS,M,SPF,2003,188,1225.64,1124.93,1245.74,1104.83
89,767,4317,Eddie Bravo,515,Royler Gracie,SUB,Triangle,-1,-1,,66KG,M,4F,2003,189,1000.0,1215.92,1039.27,1176.65
948,786,278,Ricardo Almeida,-1,Davion Peterson,SUB,Guillotine,-1,-1,,88KG,M,R1,2003,190,1096.5,1000.0,1113.27,983.23
955,775,81,Vitor Ribeiro,4302,Jason Ramsterrer,SUB,RNC,-1,-1,,77KG,M,R1,2003,191,1002.4,1000.0,1025.24,977.16
294,815,9,Marcio Cruz,573,Fabricio Werdum,POINTS,,-1,-1,,+99KG,M,F,2003,192,1086.49,1000.0,1106.15,980.34
945,765,1023,Baret Yoshida,4302,K. Toida,SUB,RNC,-1,-1,,66KG,M,R1,2003,193,1038.82,1000.0,1059.26,979.56
295,822,9,Marcio Cruz,16,Marcelo Garcia,POINTS,,6,0,,ABS,M,4F,2003,194,1106.15,1029.9,1123.4,1012.65
719,811,9,Marcio Cruz,-1,Jeff Monson,POINTS,,-1,-1,,+99KG,M,4F,2003,195,1123.4,1060.04,1141.43,1042.01
278,772,419,Leonardo Vieira,1023,Baret Yoshida,POINTS,,6,0,,66KG,M,F,2003,196,990.08,1059.26,1021.19,1028.15
285,781,16,Marcelo Garcia,52,Renzo Gracie,POINTS,,9,0,,77KG,M,4F,2003,197,1012.65,1178.36,1044.41,1146.6
595,761,727,Alexandre de Freitas,-1,K. Hirate,POINTS,,-1,-1,,66KG,M,R1,2003,198,1087.99,1000.0,1103.03,984.96
596,769,727,Alexandre de Freitas,-1,Joaquim Hansen,SUB,Guillotine,-1,-1,,66KG,M,4F,2003,199,1103.03,1000.0,1121.04,981.99
360,779,81,Vitor Ribeiro,919,Pablo Popovitch,POINTS,,-1,-1,,77KG,M,4F,2003,200,1025.24,1000.0,1045.64,979.6
1005,806,-1,Olav Einemo,505,Roger Gracie,POINTS,,2,0,,99KG,M,SF,2003,201,1007.54,1000.0,1031.02,976.52
341,796,481,Saulo Ribeiro,4965,David Terrell,DECISION,,-1,-1,,88KG,M,SF,2003,202,1126.94,1000.0,1140.2,986.74
637,812,573,Fabricio Werdum,-1,Jehad Hamdan,POINTS,,-1,-1,,+99KG,M,4F,2003,203,980.34,1000.0,1003.58,976.76
19,777,919,Pablo Popovitch,687,Marcio Feitosa,POINTS,,-1,-1,,77KG,M,R1,2003,204,979.6,1129.08,1007.71,1100.97
52,795,117,Ronaldo Souza,278,Ricardo Almeida,POINTS,,6,0,,88KG,M,SF,2003,205,1000.0,1113.27,1031.56,1081.71
474,762,4317,Eddie Bravo,620,Gustavo Dantas,SUB,RNC,-1,-1,,66KG,M,R1,2003,206,1039.27,976.4,1058.15,957.52
467,787,117,Ronaldo Souza,6683,Ryan Gracie,POINTS,,5,0,,88KG,M,R1,2003,207,1031.56,1000.0,1049.75,981.81
597,799,84,Alexandre Ribeiro,-1,Erik Paulson,POINTS,,-1,-1,,99KG,M,R1,2003,208,1022.28,1000.0,1041.0,981.28
639,821,573,Fabricio Werdum,5463,Matt Lindland,SUB,Armbar,-1,-1,,ABS,M,R1,2003,209,1003.58,1000.0,1026.34,977.24
638,814,573,Fabricio Werdum,5463,Mike Van,SUB,Armbar,-1,-1,,+99KG,M,SF,2003,210,1026.34,1000.0,1051.85,974.49
332,773,515,Royler Gracie,727,Alexandre de Freitas,POINTS,,8,0,,66KG,M,3PLC,2003,211,1176.65,1121.04,1196.0,1101.69
636,810,573,Fabricio Werdum,-1,T. Kosaka,POINTS,,-1,-1,,+99KG,M,R1,2003,212,1051.85,1000.0,1068.89,982.96
627,768,1023,Baret Yoshida,4302,Mike Mrkulic,SUB,RNC,-1,-1,,66KG,M,4F,2003,213,1028.15,1000.0,1051.4,976.75
694,764,419,Leonardo Vieira,-1,Allan Teo,SUB,Submission,-1,-1,,66KG,M,R1,2003,214,1021.19,1000.0,1042.79,978.4
377,770,419,Leonardo Vieira,4317,Eddie Bravo,POINTS,,16,0,,66KG,M,SF,2003,215,1042.79,1058.15,1067.85,1033.09
81,798,4965,David Terrell,278,Ricardo Almeida,SUB,Footlock,-1,-1,,88KG,M,3PLC,2003,216,986.74,1081.71,1020.25,1048.2
326,808,505,Roger Gracie,84,Alexandre Ribeiro,POINTS,,3,0,,99KG,M,3PLC,2003,217,976.52,1041.0,1003.74,1013.78
277,766,419,Leonardo Vieira,177,Rany Yahya,POINTS,,9,0,,66KG,M,4F,2003,218,1067.85,1000.0,1085.61,982.24
286,782,16,Marcelo Garcia,81,Vitor Ribeiro,SUB,RNC,-1,-1,,77KG,M,SF,2003,219,1044.41,1045.64,1072.11,1017.94
709,817,16,Marcelo Garcia,4302,Mike Van,SUB,RNC,-1,-1,,ABS,M,R1,2003,220,1072.11,974.49,1088.81,957.79
708,776,16,Marcelo Garcia,4302,Kiuma Kunioku,SUB,RNC,-1,-1,,77KG,M,R1,2003,221,1088.81,1000.0,1106.06,982.75
918,792,117,Ronaldo Souza,5463,Matt Lindland,SUB,Armbar,-1,-1,,88KG,M,4F,2003,222,1049.75,977.24,1069.85,957.14
213,771,1023,Baret Yoshida,727,Alexandre de Freitas,POINTS,,9,6,,66KG,M,SF,2003,223,1051.4,1101.69,1078.85,1074.24
866,793,4965,David Terrell,86,Fernando Vieira,POINTS,,-1,-1,,88KG,M,4F,2003,224,1020.25,1000.0,1040.97,979.28
871,824,573,Fabricio Werdum,5463,Akira Soji,SUB,Armbar,-1,-1,,ABS,M,4F,2003,225,1068.89,1000.0,1089.24,979.65
415,794,481,Saulo Ribeiro,559,Rodrigo Medeiros,POINTS,,2,0,,88KG,M,4F,2003,226,1140.2,980.35,1152.74,967.81
217,828,573,Fabricio Werdum,9,Marcio Cruz,POINTS,,6,0,,ABS,M,3PLC,2003,227,1089.24,1141.43,1115.67,1115.0
416,797,481,Saulo Ribeiro,117,Ronaldo Souza,POINTS,,3,0,,88KG,M,F,2003,228,1152.74,1069.85,1172.65,1049.94
718,809,9,Marcio Cruz,-1,Mike Whitehead,POINTS,,-1,-1,,+99KG,M,R1,2003,229,1115.0,1000.0,1128.61,986.39
788,802,1817,Rigan Machado,-1,Yuki Ozawa,POINTS,,-1,-1,,99KG,M,R1,2003,230,993.92,1000.0,1014.27,979.65
503,800,1369,Dean Lister,-1,Ilir Lafiti,SUB,Guillotine,-1,-1,,99KG,M,R1,2003,231,982.17,982.67,1005.2,959.64
842,819,481,Saulo Ribeiro,-1,Jeff Monson,DECISION,,-1,-1,,ABS,M,R1,2003,232,1172.65,1042.01,1183.54,1031.12
773,791,278,Ricardo Almeida,-1,Andy Reese,POINTS,,-1,-1,,88KG,M,4F,2003,233,1048.2,1000.0,1067.17,981.03
758,763,177,Rany Yahya,-1,Teemu Launis,SUB,Submission,-1,-1,,66KG,M,R1,2003,234,982.24,1000.0,1006.41,975.83
498,785,4965,David Terrell,-1,Akira Shoji,POINTS,,-1,-1,,88KG,M,R1,2003,235,1040.97,1000.0,1058.62,982.35
504,820,1369,Dean Lister,4977,Nate Marquardt,SUB,Kimura,-1,-1,,ABS,M,R1,2003,236,1005.2,1000.0,1027.86,977.34
505,827,1369,Dean Lister,6438,A. Cacareco,SUB,Heel hook,-1,-1,,ABS,M,F,2003,237,1027.86,965.37,1052.44,940.79
829,760,515,Royler Gracie,4302,Charles Pearson,SUB,RNC,-1,-1,,66KG,M,R1,2003,238,1196.0,1000.0,1207.25,988.75
841,790,481,Saulo Ribeiro,-1,Yuki Sasaki,POINTS,,-1,-1,,88KG,M,R1,2003,239,1183.54,1000.0,1193.86,989.68
981,825,-1,A. Cacareco,573,Fabricio Werdum,POINTS,,9,4,,ABS,M,SF,2003,240,940.79,1115.67,975.94,1080.52
1024,818,-1,A. Cacareco,559,Rodrigo Medeiros,SUB,Guillotine,-1,-1,,ABS,M,R2,2003,241,975.94,967.81,1000.65,943.1
453,823,1369,Dean Lister,481,Saulo Ribeiro,SUB,Kneebar,-1,-1,,ABS,M,4F,2003,242,1052.44,1193.86,1087.5,1158.8
47,803,505,Roger Gracie,1817,Rigan Machado,POINTS,,-1,-1,,99KG,M,4F,2003,243,1003.74,1014.27,1026.41,991.6
46,801,505,Roger Gracie,232,Jose Mario Sperry,POINTS,,5,0,,99KG,M,R1,2003,244,1026.41,1111.23,1051.2,1086.44
807,789,559,Rodrigo Medeiros,-1,Nathan Marquardt,POINTS,,2,0,,88KG,M,R1,2003,245,943.1,1000.0,966.35,976.75
972,805,-1,A. Cacareco,84,Alexandre Ribeiro,SUB,Leg lock,-1,-1,,99KG,M,SF,2003,246,1000.65,1013.78,1029.29,985.14
90,826,1369,Dean Lister,9,Marcio Cruz,POINTS,,3,0,,ABS,M,SF,2003,247,1087.5,1128.61,1114.33,1101.78
465,1221,505,Roger Gracie,1319,Shinya Aoki,SUB,Footlock,-1,-1,,ABS,M,R1,2005,248,1051.2,1000.0,1070.83,980.37
49,1235,505,Roger Gracie,117,Ronaldo Souza,SUB,RNC,-1,-1,,ABS,M,F,2005,249,1070.83,1049.94,1098.93,1021.84
20,1176,919,Pablo Popovitch,52,Renzo Gracie,POINTS,,4,0,,77KG,M,R1,2005,250,1007.71,1146.6,1035.3,1119.01
54,1232,117,Ronaldo Souza,16,Marcelo Garcia,SUB,Kimura,-1,-1,,ABS,M,SF,2005,251,1021.84,1106.06,1056.0,1071.9
634,1198,562,Eduardo Telles,-1,Antoine Joude,SUB,Kneebar,-1,-1,,99KG,M,R1,2005,252,1000.0,1000.0,1023.0,977.0
363,1192,112,Demian Maia,481,Saulo Ribeiro,POINTS,,0,0,PEN,88KG,M,SF,2005,253,1000.0,1158.8,1030.84,1127.96
655,1172,1031,Jake Shields,-1,Diego Sanchez,POINTS,,6,0,,77KG,M,R1,2005,254,1000.0,1000.0,1020.0,980.0
642,1220,573,Fabricio Werdum,6438,Reese Andy,SUB,Heel hook,-1,-1,,ABS,M,R1,2005,255,1080.52,1000.0,1098.28,982.24
599,1202,84,Alexandre Ribeiro,-1,Jamal Peterson,POINTS,,2,0,,99KG,M,4F,2005,256,985.14,1000.0,1008.08,977.06
53,1195,117,Ronaldo Souza,112,Demian Maia,POINTS,,0,0,PEN,88KG,M,F,2005,257,1056.0,1030.84,1077.71,1009.13
430,1229,505,Roger Gracie,573,Fabricio Werdum,SUB,RNC,-1,-1,,ABS,M,4F,2005,258,1098.93,1098.28,1124.18,1073.03
600,1204,84,Alexandre Ribeiro,-1,John Einimo,POINTS,,6,0,,99KG,M,3PLC,2005,259,1008.08,1000.0,1030.55,977.53
962,1196,4302,Vitor Viana,422,Braulio Estima,SUB,RNC,-1,-1,,99KG,M,R1,2005,260,1000.0,1000.0,1023.0,977.0
327,1233,505,Roger Gracie,84,Alexandre Ribeiro,SUB,RNC,-1,-1,,ABS,M,SF,2005,261,1124.18,1030.55,1144.52,1010.21
289,1222,16,Marcelo Garcia,6167,Ricco Rodriguez,SUB,Heel hook,-1,-1,,ABS,M,R1,2005,262,1071.9,1056.99,1093.91,1034.98
578,1209,6167,Ricco Rodriguez,-1,Halm Gocalli,SUB,Headlock,-1,-1,,+99KG,M,R1,2005,263,1034.98,1000.0,1055.67,979.31
938,1205,505,Roger Gracie,-1,A. Cacareco,SUB,Verbal tap,-1,-1,,99KG,M,F,2005,264,1144.52,1029.29,1164.85,1008.96
934,1174,16,Marcelo Garcia,-1,Chris Brennan,POINTS,,-1,-1,,77KG,M,R1,2005,265,1093.91,1000.0,1108.63,985.28
695,1163,419,Leonardo Vieira,-1,T. Suzuki,POINTS,,-1,-1,,66KG,M,R1,2005,266,1085.61,1000.0,1100.78,984.83
696,1165,419,Leonardo Vieira,-1,Joey Gilbert,SUB,Guillotine,-1,-1,,66KG,M,4F,2005,267,1100.78,1000.0,1118.94,981.84
691,1178,292,Leonardo Santos,5463,George St,SUB,Armbar,-1,-1,,77KG,M,4F,2005,268,1028.41,1000.0,1051.65,976.76
697,1167,419,Leonardo Vieira,-1,Rob Di,SUB,North south choke,-1,-1,,66KG,M,SF,2005,269,1118.94,1000.0,1137.44,981.5
301,1234,16,Marcelo Garcia,84,Alexandre Ribeiro,SUB,RNC,-1,-1,,ABS,M,3PLC,2005,270,1108.63,1010.21,1127.78,991.06
279,1168,419,Leonardo Vieira,177,Rany Yahya,POINTS,,6,0,,66KG,M,F,2005,271,1137.44,1006.41,1154.07,989.78
287,1182,16,Marcelo Garcia,292,Leonardo Santos,POINTS,,0,0,PEN,77KG,M,SF,2005,272,1127.78,1051.65,1144.72,1034.71
598,1199,84,Alexandre Ribeiro,5463,Michael Groth,SUB,Armbar,-1,-1,,99KG,M,R1,2005,273,991.06,1000.0,1014.65,976.41
601,1224,84,Alexandre Ribeiro,-1,Antoine Joude,SUB,Kneebar,-1,-1,,ABS,M,R1,2005,274,1014.65,977.0,1035.17,956.48
656,1177,1031,Jake Shields,-1,Cameron Earle,POINTS,,3,0,,77KG,M,4F,2005,275,1020.0,1000.0,1040.73,979.27
897,1212,3099,Marcio Corleta,-1,Jason White,SUB,Armbar,-1,-1,,+99KG,M,R1,2005,276,1000.0,1000.0,1023.0,977.0
759,1162,177,Rany Yahya,4282,Mario Delgado,SUB,D'arce choke,-1,-1,,66KG,M,R1,2005,277,989.78,1000.0,1013.46,976.32
544,1161,687,Marcio Feitosa,-1,Urija Faber,POINTS,,-1,-1,,66KG,M,R1,2005,278,1100.97,1000.0,1115.32,985.65
499,1187,112,Demian Maia,-1,Marko Helen,POINTS,,3,0,,88KG,M,R1,2005,279,1009.13,1000.0,1028.6,980.53
185,1160,1369,Dean Lister,88,Jean Jacques Machado,POINTS,,-1,-1,,ABS,M,SPF,2005,280,1114.33,1130.97,1143.67,1101.63
500,1190,112,Demian Maia,-1,David Avellan,POINTS,,3,0,,88KG,M,4F,2005,281,1028.6,1000.0,1048.79,979.81
817,1227,117,Ronaldo Souza,-1,David Avellan,POINTS,,6,0,,ABS,M,R1,2005,282,1077.71,979.81,1092.22,965.3
818,1231,117,Ronaldo Souza,-1,A. Cacareco,SUB,Kneebar,-1,-1,,ABS,M,4F,2005,283,1092.22,1008.96,1111.57,989.61
843,1185,481,Saulo Ribeiro,-1,L. Papadopoulis,POINTS,,3,0,,88KG,M,R1,2005,284,1127.96,1000.0,1140.91,987.05
815,1188,117,Ronaldo Souza,4977,David Bielkheden,SUB,Kimura,-1,-1,,88KG,M,R1,2005,285,1111.57,1000.0,1127.43,984.14
982,1217,-1,Jeff Monson,573,Fabricio Werdum,POINTS,,2,0,,+99KG,M,SF,2005,286,1031.12,1073.03,1058.0,1046.15
985,1225,6438,A. Cacareco,292,Leonardo Santos,SUB,Heel hook,-1,-1,,ABS,M,R1,2005,287,989.61,1034.71,1015.58,1008.74
48,1200,505,Roger Gracie,562,Eduardo Telles,SUB,Armbar,-1,-1,,99KG,M,4F,2005,288,1164.85,1023.0,1180.36,1007.49
990,1216,-1,Gabriel Napao,9,Marcio Cruz,SUB,Calf slicer,-1,-1,,+99KG,M,SF,2005,289,1000.0,1101.78,1035.46,1066.32
980,1223,-1,Gabriel Napao,562,Eduardo Telles,POINTS,,0,0,PEN,ABS,M,R1,2005,290,1035.46,1007.49,1052.01,990.94
21,1181,919,Pablo Popovitch,1031,Jake Shields,POINTS,,5,0,,77KG,M,SF,2005,291,1035.3,1040.73,1059.68,1016.35
455,1203,505,Roger Gracie,84,Alexandre Ribeiro,SUB,RNC,-1,-1,,99KG,M,SF,2005,292,1180.36,1035.17,1197.05,1018.48
808,1206,505,Roger Gracie,4302,Justin Garcia,SUB,RNC,-1,-1,,99KG,M,R1,2005,293,1197.05,1000.0,1208.24,988.81
745,1164,177,Rany Yahya,2175,Wagnney Fabiano,POINTS,,2,0,,66KG,M,4F,2005,294,1013.46,1000.0,1034.61,978.85
722,1207,9,Marcio Cruz,4302,Miodrag Petkovic,SUB,RNC,-1,-1,,+99KG,M,R1,2005,295,1066.32,1000.0,1084.98,981.34
710,1230,16,Marcelo Garcia,5463,Diego Sanchez,SUB,Armbar,-1,-1,,ABS,M,4F,2005,296,1144.72,980.0,1158.85,965.87
816,1193,117,Ronaldo Souza,5463,Dennis Hallman,SUB,Armbar,-1,-1,,88KG,M,SF,2005,297,1127.43,984.32,1144.26,967.49
844,1194,481,Saulo Ribeiro,-1,Dennis Hallman,SUB,Armbar,-1,-1,,88KG,M,3PLC,2005,298,1140.91,967.49,1155.15,953.25
901,1180,919,Pablo Popovitch,-1,Roan Jucao,POINTS,,2,0,,77KG,M,4F,2005,299,1059.68,1000.0,1077.94,981.74
919,1191,117,Ronaldo Souza,3592,Robert Sulski,SUB,Triangle,-1,-1,,88KG,M,4F,2005,300,1144.26,1000.0,1159.62,984.64
218,1215,573,Fabricio Werdum,3099,Marcio Corleta,POINTS,,2,0,,+99KG,M,4F,2005,301,1046.15,1023.0,1066.69,1002.46
723,1213,9,Marcio Cruz,1736,Daniel Simoes,POINTS,,2,0,,+99KG,M,4F,2005,302,1084.98,1000.0,1101.7,983.28
676,1186,720,Jorge Patino,-1,Take Hanai,POINTS,,14,0,,88KG,M,R1,2005,303,1016.29,1000.0,1035.35,980.94
236,1183,1031,Jake Shields,292,Leonardo Santos,SUB,RNC,-1,-1,,77KG,M,3PLC,2005,304,1016.35,1008.74,1042.22,982.87
309,1166,177,Rany Yahya,687,Marcio Feitosa,POINTS,,-1,-1,,66KG,M,SF,2005,305,1034.61,1115.32,1064.09,1085.84
970,1214,-1,Gabriel Napao,6167,Ricco Rodriguez,POINTS,,2,0,,+99KG,M,4F,2005,306,1052.01,1055.67,1074.24,1033.44
701,1179,16,Marcelo Garcia,1319,Shinya Aoki,SUB,RNC,-1,-1,,77KG,M,4F,2005,307,1158.85,980.37,1172.19,967.03
951,1175,292,Leonardo Santos,-1,Jason Brudvik,POINTS,,-1,-1,,77KG,M,R1,2005,308,982.87,1000.0,1003.86,979.01
288,1184,16,Marcelo Garcia,919,Pablo Popovitch,SUB,Wristlock,-1,-1,,77KG,M,F,2005,309,1172.19,1077.94,1194.17,1055.96
602,1228,84,Alexandre Ribeiro,4302,Gabriel Napao,SUB,RNC,-1,-1,,ABS,M,4F,2005,310,1018.48,1074.24,1047.81,1044.91
342,1189,481,Saulo Ribeiro,720,Jorge Patino,POINTS,,10,0,,88KG,M,4F,2005,311,1155.15,1035.35,1169.85,1020.65
641,1218,573,Fabricio Werdum,1736,Daniel Simoes,POINTS,,5,0,,+99KG,M,3PLC,2005,312,1066.69,983.28,1084.27,965.7
640,1211,573,Fabricio Werdum,-1,Denis Roberts,POINTS,,7,0,,+99KG,M,R1,2005,313,1084.27,1000.0,1099.51,984.76
725,1722,9,Marcio Cruz,-1,Darren Andy,POINTS,,-1,-1,,+99KG,M,3PLC,2007,314,1101.7,1000.0,1118.15,983.55
724,1718,9,Marcio Cruz,5463,J. Pietlainen,SUB,Armbar,-1,-1,,+99KG,M,R1,2007,315,1118.15,1000.0,1133.62,984.53
922,1685,481,Saulo Ribeiro,-1,Takefuni Hanai,SUB,Submission,-1,-1,,77KG,M,R1,2007,316,1169.85,1000.0,1182.42,987.43
904,1675,177,Rany Yahya,-1,Bruno Chavez,POINTS,,-1,-1,,66KG,M,4F,2007,317,1064.09,1000.0,1082.08,982.01
711,1654,16,Marcelo Garcia,-1,Mario Miranda,SUB,North south choke,-1,-1,,ABS,M,R1,2007,318,1194.17,1000.0,1205.51,988.66
712,1666,16,Marcelo Garcia,4302,A. Cacareco,SUB,RNC,-1,-1,,ABS,M,SF,2007,319,1205.51,1015.58,1219.36,1001.73
714,1688,16,Marcelo Garcia,4302,Kurt Pellegrino,SUB,RNC,-1,-1,,77KG,M,4F,2007,320,1219.36,1000.0,1230.52,988.84
760,1674,177,Rany Yahya,-1,Darrel Moodley,SUB,Submission,-1,-1,,66KG,M,R1,2007,321,1082.08,1000.0,1099.75,982.33
884,1714,84,Alexandre Ribeiro,378,Robert Drysdale,POINTS,,-1,-1,,99KG,M,SF,2007,322,1047.81,1000.0,1068.53,979.28
199,1665,144,Andre Galvao,573,Fabricio Werdum,DECISION,,-1,-1,,ABS,M,4F,2007,323,1000.0,1099.51,1023.91,1075.6
713,1686,16,Marcelo Garcia,-1,George Sotiropoulos,SUB,Guillotine,-1,-1,,77KG,M,R1,2007,324,1230.52,1000.0,1240.16,990.36
706,1719,9,Marcio Cruz,5702,Marcos Oliveira,POINTS,,-1,-1,,+99KG,M,4F,2007,325,1133.62,1000.0,1147.55,986.07
896,1670,419,Leonardo Vieira,1508,Sim Go,POINTS,,-1,-1,,66KG,M,R1,2007,326,1154.07,1000.0,1165.74,988.33
887,1693,144,Andre Galvao,1583,Mike Fowler,POINTS,,-1,-1,,77KG,M,3PLC,2007,327,1023.91,1000.0,1045.33,978.58
865,1711,422,Braulio Estima,2956,Cristiano Lazzarini,SUB,Katagatame,-1,-1,,99KG,M,4F,2007,328,977.0,1000.0,1003.97,973.03
989,1721,70,Rolles Gracie,9,Marcio Cruz,POINTS,,-1,-1,,+99KG,M,SF,2007,329,1000.0,1147.55,1033.62,1113.93
847,1700,477,Tarsis Humpreys,-1,David Avellan,SUB,Choke,-1,-1,,88KG,M,4F,2007,330,1000.0,965.3,1022.78,942.52
442,1657,477,Tarsis Humpreys,422,Braulio Estima,POINTS,,-1,-1,,ABS,M,R1,2007,331,1022.78,1003.97,1041.7,985.05
988,1669,378,Robert Drysdale,16,Marcelo Garcia,SUB,D'arce choke,-1,-1,,ABS,M,F,2007,332,979.28,1240.16,1028.19,1191.25
1010,1663,-1,A. Cacareco,477,Tarsis Humpreys,POINTS,,-1,-1,,ABS,M,4F,2007,333,1001.73,1041.7,1026.25,1017.18
809,1724,505,Roger Gracie,-1,Jon Einemo,POINTS,,5,0,,ABS,M,SPF,2007,334,1208.24,1000.0,1221.22,987.02
810,1698,320,Romulo Barral,-1,Travers Grubb,POINTS,,-1,-1,,88KG,M,R1,2007,335,1000.0,1000.0,1020.0,980.0
22,1691,919,Pablo Popovitch,144,Andre Galvao,POINTS,,-1,-1,,77KG,M,SF,2007,336,1055.96,1045.33,1079.23,1022.06
501,1695,112,Demian Maia,-1,Yushin Okami,POINTS,,-1,-1,,88KG,M,R1,2007,337,1048.79,1000.0,1066.0,982.79
190,1715,84,Alexandre Ribeiro,422,Braulio Estima,POINTS,,-1,-1,,99KG,M,F,2007,338,1068.53,985.05,1088.4,965.18
846,1697,477,Tarsis Humpreys,-1,Jorge Santiago,POINTS,,-1,-1,,88KG,M,R1,2007,339,1017.18,1000.0,1036.19,980.99
748,1696,576,Rafael Lovato Jr,5463,Marko Helen,SUB,Armbar,-1,-1,,88KG,M,R1,2007,340,1000.0,980.53,1021.71,958.82
737,1684,919,Pablo Popovitch,-1,Eric Dahlberg,POINTS,,-1,-1,,77KG,M,R1,2007,341,1079.23,1000.0,1094.75,984.48
702,1662,16,Marcelo Garcia,70,Rolles Gracie,SUB,Armbar,-1,-1,,ABS,M,4F,2007,342,1191.25,1033.62,1205.8,1019.07
703,1690,16,Marcelo Garcia,1583,Mike Fowler,SUB,Guillotine,-1,-1,,77KG,M,SF,2007,343,1205.8,978.58,1217.55,966.83
976,1667,378,Robert Drysdale,144,Andre Galvao,SUB,RNC,-1,-1,,ABS,M,SF,2007,344,1028.19,1022.06,1055.3,994.95
973,1658,-1,David Avellan,84,Alexandre Ribeiro,DECISION,,-1,-1,,ABS,M,R1,2007,345,942.52,1088.4,966.27,1064.65
280,1678,419,Leonardo Vieira,610,Jeff Glover,POINTS,,-1,-1,,66KG,M,4F,2007,346,1165.74,1000.0,1177.97,987.77
661,1671,610,Jeff Glover,-1,Jamie Ballard,SUB,Triangle,-1,-1,,66KG,M,R1,2007,347,987.77,1000.0,1011.58,976.19
311,1681,177,Rany Yahya,419,Leonardo Vieira,SUB,RNC,-1,-1,,66KG,M,F,2007,348,1099.75,1177.97,1136.27,1141.45
310,1680,177,Rany Yahya,1023,Baret Yoshida,POINTS,,-1,-1,,66KG,M,SF,2007,349,1136.27,1078.85,1156.34,1058.78
929,1668,144,Andre Galvao,-1,A. Cacareco,POINTS,,-1,-1,,ABS,M,3PLC,2007,350,994.95,1026.25,1020.02,1001.18
698,1679,419,Leonardo Vieira,-1,T. Suzuki,POINTS,,8,0,,66KG,M,SF,2007,351,1141.45,984.83,1155.31,970.97
958,1704,1044,Flavio Almeida,320,Romulo Barral,POINTS,,-1,-1,,88KG,M,SF,2007,352,1000.0,1020.0,1025.38,994.62
83,1703,112,Demian Maia,477,Tarsis Humpreys,POINTS,,-1,-1,,88KG,M,SF,2007,353,1066.0,1036.19,1087.95,1014.24
82,1701,112,Demian Maia,576,Rafael Lovato Jr,POINTS,,-1,-1,,88KG,M,4F,2007,354,1087.95,1021.71,1105.81,1003.85
603,1707,84,Alexandre Ribeiro,-1,Yukissyu Ozawa,SUB,Submission,-1,-1,,99KG,M,R1,2007,355,1064.65,1000.0,1083.42,981.23
604,1712,84,Alexandre Ribeiro,4977,Tim Carpenter,SUB,Kimura,-1,-1,,99KG,M,4F,2007,356,1083.42,1000.0,1102.76,980.66
290,1692,16,Marcelo Garcia,919,Pablo Popovitch,SUB,North south choke,-1,-1,,77KG,M,F,2007,357,1217.55,1094.75,1237.3,1075.0
629,1677,1023,Baret Yoshida,3592,Yoshitomi Mishima,SUB,Triangle,-1,-1,,66KG,M,4F,2007,358,1058.78,1000.0,1079.84,978.94
630,1682,1023,Baret Yoshida,-1,Tetsu Suzuko,POINTS,,3,0,,66KG,M,3PLC,2007,359,1079.84,1000.0,1097.65,982.19
628,1673,1023,Baret Yoshida,4302,Eddie Sanchez,SUB,RNC,-1,-1,,66KG,M,R1,2007,360,1097.65,1000.0,1114.35,983.3
644,1717,573,Fabricio Werdum,5463,Elvis Sinosic,SUB,Armbar,-1,-1,,+99KG,M,R1,2007,361,1075.6,1000.0,1093.67,981.93
645,1720,573,Fabricio Werdum,-1,Darren Andy,POINTS,,-1,-1,,+99KG,M,SF,2007,362,1093.67,983.55,1110.31,966.91
643,1661,573,Fabricio Werdum,4980,Mario Rinaldi,SUB,Americana,-1,-1,,ABS,M,R1,2007,363,1110.31,1000.0,1126.24,984.07
345,1705,477,Tarsis Humpreys,320,Romulo Barral,SUB,Footlock,-1,-1,,88KG,M,3PLC,2007,364,1014.24,994.62,1039.2,969.66
1008,1687,1583,Mike Fowler,481,Saulo Ribeiro,SUB,Toe hold,-1,-1,,77KG,M,4F,2007,365,966.83,1182.42,1006.08,1143.17
616,1689,144,Andre Galvao,6438,Mark Bocek,SUB,Heel hook,-1,-1,,77KG,M,4F,2007,366,1020.02,1000.0,1043.86,976.16
615,1683,144,Andre Galvao,-1,Chris Bright,SUB,Submission,-1,-1,,77KG,M,R1,2007,367,1043.86,1000.0,1063.97,979.89
484,1709,422,Braulio Estima,5463,Tomas Szczerek,SUB,Armbar,-1,-1,,99KG,M,R1,2007,368,965.18,1000.0,990.48,974.7
473,1706,112,Demian Maia,1044,Flavio Almeida,SUB,Armbar,-1,-1,,88KG,M,F,2007,369,1105.81,1025.38,1128.91,1002.28
