index,match_id,winner_id,winner_name,loser_id,loser_name,win_type,submission,winner_points,loser_points,adv_pen,weight_class,sex,stage,year,event_id,winner_elo_start,loser_elo_start,winner_elo_end,loser_elo_end
238,564,88,Jean Jacques Machado,9,Marcio Cruz,SUB,Footlock,-1,-1,,ABS,M,4F,2001,790,1102.3,1213.54,1132.42,1183.42
237,425,88,Jean Jacques Machado,419,Leonardo Vieira,POINTS,,9,0,,77KG,M,SF,2000,791,1132.42,1218.14,1157.26,1193.3
236,1183,1031,Jake Shields,292,Leonardo Santos,SUB,RNC,-1,-1,,77KG,M,3PLC,2005,792,1038.01,1055.87,1062.19,1031.69
235,21829,1827,James Puopolo,9246,Aaron Johnson,POINTS,,3,0,,99KG,M,R1,2019,793,966.83,1008.43,989.21,986.05
234,13874,3200,Jackson Sousa,576,Rafael Lovato Jr,DECISION,,-1,-1,,99KG,M,3RD,2017,794,998.62,1150.44,1022.61,1126.45
233,13871,3200,Jackson Sousa,644,Joao Assis,DECISION,,-1,-1,,99KG,M,4F,2017,795,1022.61,1158.79,1045.95,1135.45
232,13867,3200,Jackson Sousa,7502,Paul Ardila-Ibarra,POINTS,,0,0,PEN,99KG,M,E1,2017,796,1045.95,962.06,1061.21,946.8
231,13939,2416,Felipe Pena,6550,Gordon Ryan,POINTS,,6,0,,ABS,M,F,2017,797,1097.52,1150.47,1120.54,1127.45
230,2292,573,Fabricio Werdum,481,Saulo Ribeiro,POINTS,,-1,-1,,+99KG,M,SF,2009,798,1129.33,1200.89,1153.39,1176.83
229,35092,2416,Felipe Pena,10880,Roberto Jimenez,POINTS,,13,2,,ABS,M,8F,2022,799,1120.54,980.11,1132.87,967.78
228,13937,2416,Felipe Pena,984,Marcus Almeida,SUB,RNC,-1,-1,,ABS,M,SF,2017,800,1132.87,1116.83,1154.81,1094.89
227,13925,2416,Felipe Pena,428,Celso Vinicius,POINTS,,6,0,,ABS,M,E1,2017,801,1154.81,974.29,1165.26,963.84
226,13872,2416,Felipe Pena,576,Rafael Lovato Jr,DECISION,,-1,-1,,99KG,M,SF,2017,802,1165.26,1126.45,1180.37,1111.34
225,13868,2416,Felipe Pena,8494,Abdurakhman Bilarov,POINTS,,5,0,,99KG,M,4F,2017,803,1180.37,1000.0,1190.83,989.54
224,7922,2416,Felipe Pena,644,Joao Assis,POINTS,,9,0,,99KG,M,SF,2015,804,1190.83,1135.45,1207.67,1118.61
223,7912,2416,Felipe Pena,926,Roberto Alencar,POINTS,,3,0,,99KG,M,R1,2015,805,1207.67,1000.0,1216.96,990.71
222,35079,9404,Ffion Davies,12599,Brianna Ste-Marie,POINTS,,10,0,,60KG,F,F,2022,806,1057.01,1020.0,1074.89,1002.12
221,3289,573,Fabricio Werdum,224,Roberto Abreu,POINTS,,-1,-1,,+99KG,M,SF,2011,807,1153.39,1188.22,1175.39,1166.22
220,3252,573,Fabricio Werdum,1757,Alexander Trans,POINTS,,2,0,,+99KG,M,R1,2011,808,1175.39,1000.0,1186.07,989.32
219,2293,573,Fabricio Werdum,224,Roberto Abreu,POINTS,,-1,-1,,+99KG,M,F,2009,809,1186.07,1166.22,1204.93,1147.36
218,1215,573,Fabricio Werdum,3099,Marcio Corleta,POINTS,,2,0,,+99KG,M,4F,2005,810,1204.93,1023.0,1215.32,1012.61
217,828,573,Fabricio Werdum,9,Marcio Cruz,POINTS,,6,0,,ABS,M,3PLC,2003,811,1215.32,1183.42,1233.49,1165.25
216,34998,11497,Fabricio Andrey,12950,Cole Abate,DECISION,,-1,-1,,66KG,M,R1,2022,812,977.22,1000.0,995.33,981.89
215,35043,12922,Elder Cruz,4430,Patrick Gaudio,DECISION,,-1,-1,,99KG,M,R1,2022,813,982.51,995.68,1000.15,978.04
214,21896,188,Augusto Mendes,2999,Paulo Miyao,DECISION,,-1,-1,,66KG,M,SF,2019,814,1028.03,1043.9,1045.81,1026.12
213,771,1023,Baret Yoshida,727,Alexandre de Freitas,POINTS,,9,6,,66KG,M,SF,2003,815,1030.21,1152.02,1056.95,1125.28
212,503,1023,Baret Yoshida,727,Alexandre de Freitas,SUB,Kneebar,-1,-1,,66KG,M,SF,2001,816,1056.95,1125.28,1084.42,1097.81
211,21872,188,Augusto Mendes,9002,Matheus Gabriel Barros,DECISION,,-1,-1,,66KG,M,4F,2019,817,1045.81,1000.0,1060.58,985.23
210,21863,188,Augusto Mendes,12491,Keith Krikorian,SUB,Katagatame,-1,-1,,66KG,M,R1,2019,818,1060.58,1000.0,1079.61,980.97
209,7970,188,Augusto Mendes,4996,Geovanny Martinez,SUB,Toe hold,-1,-1,,66KG,M,3RD,2015,819,1079.61,1020.47,1098.73,1001.35
208,7965,188,Augusto Mendes,7442,Edward Cummings,POINTS,,-1,-1,,66KG,M,4F,2015,820,1098.73,1023.0,1114.44,1007.29
207,3233,188,Augusto Mendes,8394,Vagner Rocha,SUB,Footlock,-1,-1,,77KG,M,R1,2011,821,1114.44,1101.27,1136.57,1079.14
206,21916,144,Andre Galvao,2416,Felipe Pena,POINTS,,2,0,,ABS,M,SPF,2019,822,1176.17,1216.96,1198.51,1194.62
205,8000,144,Andre Galvao,224,Roberto Abreu,POINTS,,6,0,,ABS,M,SPF,2015,823,1198.51,1147.36,1215.59,1130.28
204,5067,144,Andre Galvao,422,Braulio Estima,SUB,RNC,-1,-1,,ABS,M,SPF,2013,824,1215.59,1095.72,1230.96,1080.35
203,3319,144,Andre Galvao,919,Pablo Popovitch,SUB,Toe hold,-1,-1,,ABS,M,F,2011,825,1230.96,1093.49,1245.31,1079.14
202,3316,144,Andre Galvao,484,Murilo Santana,POINTS,,0,0,PEN,ABS,M,SF,2011,826,1245.31,1041.0,1254.74,1031.57
201,3315,144,Andre Galvao,138,Sergio Moraes,POINTS,,6,0,,ABS,M,4F,2011,827,1254.74,1042.05,1263.83,1032.96
200,3297,144,Andre Galvao,431,Rousimar Palhares,POINTS,,9,4,,88KG,M,F,2011,828,1263.83,1079.68,1274.12,1069.39
199,1665,144,Andre Galvao,573,Fabricio Werdum,DECISION,,-1,-1,,ABS,M,4F,2007,829,1274.12,1233.49,1289.14,1218.47
198,35086,12639,Amy Campo,595,Gabrielle Garcia,POINTS,,2,0,,+60KG,F,SF,2022,830,1020.0,1199.5,1049.5,1170.0
197,35082,12639,Amy Campo,11762,Elisabeth Clay,POINTS,,3,0,,+60KG,F,4F,2022,831,1049.5,1000.0,1066.67,982.83
196,13890,84,Alexandre Ribeiro,8346,Craig Jones,POINTS,,2,0,,88KG,M,3RD,2017,832,1056.43,1060.65,1076.67,1040.41
195,13881,84,Alexandre Ribeiro,10531,John Salter,SUB,Armbar,-1,-1,,88KG,M,E1,2017,833,1076.67,1000.0,1094.68,981.99
194,3318,84,Alexandre Ribeiro,484,Murilo Santana,POINTS,,2,0,,ABS,M,3PLC,2011,834,1094.68,1031.57,1111.09,1015.16
193,2301,84,Alexandre Ribeiro,144,Andre Galvao,POINTS,,-1,-1,,ABS,M,4F,2009,835,1111.09,1289.14,1140.53,1259.7
192,2297,84,Alexandre Ribeiro,6167,Ricco Rodriguez,SUB,Armbar,-1,-1,,ABS,M,R1,2009,836,1140.53,1137.93,1163.36,1115.1
191,2280,84,Alexandre Ribeiro,733,Vinicius Magalhaes,POINTS,,-1,-1,,99KG,M,SF,2009,837,1163.36,1234.31,1187.39,1210.28
190,1715,84,Alexandre Ribeiro,422,Braulio Estima,POINTS,,-1,-1,,99KG,M,F,2007,838,1187.39,1080.35,1201.42,1066.32
189,13921,4328,AJ Agazarm,8069,Pablo Mantovani,DECISION,,-1,-1,,66KG,M,SF,2017,839,950.9,1020.0,971.24,999.66
188,13919,4328,AJ Agazarm,11223,Ethan Crelinsten,POINTS,,2,0,,66KG,M,4F,2017,840,971.24,999.67,992.87,978.04
187,4991,4328,AJ Agazarm,2226,DeAlonzio Jackson,DECISION,,-1,-1,,77KG,M,R1,2013,841,992.87,972.59,1008.88,956.58
186,13861,8494,Abdurakhman Bilarov,1031,Jake Shields,POINTS,,5,0,,99KG,M,E1,2017,842,989.54,1062.19,1013.66,1038.07
185,1160,1369,Dean Lister,88,Jean Jacques Machado,POINTS,,-1,-1,,ABS,M,SPF,2005,843,1139.18,1157.26,1160.22,1136.22
184,13893,6095,Mansher Khera,7686,Sergio Ardila-Ibarra,POINTS,,2,0,,77KG,M,E1,2017,844,1000.0,1000.0,1020.0,980.0
183,21909,5842,Mahamed Aly,4310,Tim Spriggs,POINTS,,0,0,PEN,ABS,M,4F,2019,845,1017.45,1041.68,1038.84,1020.29
182,13934,5842,Mahamed Aly,5258,Dillon Danis,POINTS,,0,0,PEN,ABS,M,4F,2017,846,1038.84,1021.57,1057.85,1002.56
181,13852,5861,Jared Dopp,733,Vinicius Magalhaes,DECISION,,-1,-1,,+99KG,M,4F,2017,847,1023.48,1210.28,1048.83,1184.93
180,7904,5861,Jared Dopp,543,Rodrigo Cavaca,POINTS,,2,0,,+99KG,M,4F,2015,848,1048.83,1004.96,1066.32,987.47
179,7897,5861,Jared Dopp,8560,Gabriel Lucas,POINTS,,2,0,,+99KG,M,R1,2015,849,1066.32,1000.0,1082.55,983.77
178,5056,5861,Jared Dopp,1272,Leonardo Nogueira,POINTS,,2,0,,ABS,M,R1,2013,850,1082.55,1039.81,1100.1,1022.26
177,5045,5861,Jared Dopp,733,Vinicius Magalhaes,POINTS,,-1,-1,,+99KG,M,4F,2013,851,1100.1,1184.93,1124.89,1160.14
176,7963,4996,Geovanny Martinez,8525,Alexandre Vieira,SUB,Armbar,-1,-1,,66KG,M,R1,2015,852,1001.35,1000.0,1024.26,977.09
175,35102,1740,Yuri Simoes,7507,Nicholas Meregali,POINTS,,0,0,PEN,ABS,M,F,2022,853,1093.16,1023.39,1109.2,1007.35
174,35101,1740,Yuri Simoes,224,Roberto Abreu,POINTS,,2,0,,ABS,M,SF,2022,854,1109.2,1130.28,1130.41,1109.07
173,35099,1740,Yuri Simoes,12110,Nick Rodriguez,DECISION,,-1,-1,,ABS,M,4F,2022,855,1130.41,1024.92,1142.4,1012.93
172,35089,1740,Yuri Simoes,8682,Lachlan Giles,POINTS,,0,0,PEN,ABS,M,8F,2022,856,1142.4,1016.28,1155.44,1003.24
171,13875,1740,Yuri Simoes,2416,Felipe Pena,POINTS,,2,0,,99KG,M,F,2017,857,1155.44,1194.62,1177.69,1172.37
170,13873,1740,Yuri Simoes,3200,Jackson Sousa,POINTS,,3,0,,99KG,M,SF,2017,858,1177.69,1061.21,1191.23,1047.67
169,7993,1740,Yuri Simoes,1369,Dean Lister,POINTS,,5,3,,ABS,M,4F,2015,859,1191.23,1160.22,1209.45,1142.0
168,7939,1740,Yuri Simoes,3009,Keenan Cornelius,POINTS,,3,0,,88KG,M,F,2015,860,1209.45,1122.29,1224.54,1107.2
167,7936,1740,Yuri Simoes,320,Romulo Barral,POINTS,,3,0,,88KG,M,SF,2015,861,1224.54,1059.47,1235.69,1048.32
166,21907,4430,Patrick Gaudio,8427,Michael Perez,POINTS,,2,0,,ABS,M,R1,2019,862,978.04,1000.0,999.3,978.74
165,21904,4310,Tim Spriggs,5861,Jared Dopp,SUB,Guillotine,-1,-1,,ABS,M,R1,2019,863,1020.29,1124.89,1050.01,1095.17
164,35097,12003,Tye Ruotolo,2416,Felipe Pena,POINTS,,0,0,PEN,ABS,M,4F,2022,864,1000.79,1172.37,1029.94,1143.22
163,21869,12003,Tye Ruotolo,8069,Pablo Mantovani,DECISION,,-1,-1,,66KG,M,4F,2019,865,1029.94,999.66,1045.46,984.14
162,2243,725,Ryan Hall,610,Jeff Glover,POINTS,,-1,-1,,66KG,M,3RD,2009,866,1003.63,1044.27,1025.96,1021.94
161,21852,7539,Renato Forasieppi Canuto,11707,Oliver Taza,POINTS,,2,0,,77KG,M,R1,2019,867,995.66,961.15,1013.68,943.13
160,4987,179,Rafael Mendes,2997,Joao Miyao,POINTS,,2,0,,66KG,M,SF,2013,868,1128.93,1046.0,1144.24,1030.69
159,3281,179,Rafael Mendes,195,Robson Moura,POINTS,,-1,-1,,66KG,M,SF,2011,869,1144.24,1046.48,1158.76,1031.96
158,2242,179,Rafael Mendes,147,Rubens Charles,POINTS,,-1,-1,,66KG,M,F,2009,870,1158.76,1244.1,1183.58,1219.28
157,2240,179,Rafael Mendes,419,Leonardo Vieira,SUB,RNC,-1,-1,,66KG,M,SF,2009,871,1183.58,1193.3,1207.22,1169.66
156,21912,984,Marcus Almeida,5842,Mahamed Aly,SUB,RNC,-1,-1,,ABS,M,SF,2019,872,1094.89,1057.85,1115.45,1037.29
155,21900,984,Marcus Almeida,12491,Keith Krikorian,SUB,Armbar,-1,-1,,ABS,M,R1,2019,873,1115.45,980.97,1129.97,966.45
154,21815,984,Marcus Almeida,387,Antonio Braga Neto,POINTS,,2,0,,+99KG,M,R1,2019,874,1129.97,983.58,1142.01,971.54
153,13938,984,Marcus Almeida,5842,Mahamed Aly,SUB,Heel hook,-1,-1,,ABS,M,3RD,2017,875,1142.01,1037.29,1158.28,1021.02
152,13859,984,Marcus Almeida,2452,Orlando Sanchez,POINTS,,3,0,,+99KG,M,F,2017,876,1158.28,1059.35,1172.73,1044.9
151,13857,984,Marcus Almeida,224,Roberto Abreu,POINTS,,4,0,,+99KG,M,SF,2017,877,1172.73,1109.07,1189.11,1092.69
150,13853,984,Marcus Almeida,4310,Tim Spriggs,SUB,RNC,-1,-1,,+99KG,M,4F,2017,878,1189.11,1050.01,1203.36,1035.76
149,5063,984,Marcus Almeida,1369,Dean Lister,POINTS,,5,0,,ABS,M,SF,2013,879,1203.36,1142.0,1219.86,1125.5
148,5061,984,Marcus Almeida,5649,Gary Tonon,POINTS,,-1,-1,,ABS,M,4F,2013,880,1219.86,981.33,1227.94,973.25
147,5052,984,Marcus Almeida,2403,Joao Gabriel Rocha,SUB,Heel hook,-1,-1,,+99KG,M,F,2013,881,1227.94,1110.43,1243.44,1094.93
146,5050,984,Marcus Almeida,224,Roberto Abreu,POINTS,,-1,-1,,+99KG,M,SF,2013,882,1243.44,1092.69,1255.27,1080.86
145,516,687,Marcio Feitosa,10579,Rodrigo Gracie,POINTS,,-1,-1,,77KG,M,SF,2001,883,1072.11,1085.46,1092.88,1064.69
144,427,687,Marcio Feitosa,419,Leonardo Vieira,POINTS,,-1,-1,,77KG,M,3PLC,2000,884,1092.88,1169.66,1117.23,1145.31
143,21865,9002,Matheus Gabriel Barros,4996,Geovanny Martinez,DECISION,,-1,-1,,66KG,M,R1,2019,885,985.23,1024.26,1004.13,1005.36
142,21891,5423,Matheus Diniz,8346,Craig Jones,POINTS,,2,0,,88KG,M,F,2019,886,997.1,1040.41,1019.58,1017.93
141,21889,5423,Matheus Diniz,7096,Josh Hinger,POINTS,,3,0,,88KG,M,SF,2019,887,1019.58,1079.33,1042.99,1055.92
140,21848,5423,Matheus Diniz,6071,Gabriel Arges,DECISION,,-1,-1,,88KG,M,4F,2019,888,1042.99,1000.0,1057.9,985.09
139,21844,5423,Matheus Diniz,11991,Pedro Marinho,POINTS,,5,0,,88KG,M,R1,2019,889,1057.9,983.82,1073.7,968.02
138,35039,5655,Lucas Daniel Barbosa,8394,Vagner Rocha,DECISION,,-1,-1,,88KG,M,SF,2022,890,1000.0,1079.14,1020.81,1058.33
137,35035,5655,Lucas Daniel Barbosa,7096,Josh Hinger,POINTS,,7,0,,88KG,M,4F,2022,891,1020.81,1055.92,1042.82,1033.91
136,35027,5655,Lucas Daniel Barbosa,11111,Santeri Lilius,POINTS,,3,0,,88KG,M,R1,2022,892,1042.82,1000.0,1060.37,982.45
135,21834,5655,Lucas Daniel Barbosa,4430,Patrick Gaudio,DECISION,,-1,-1,,99KG,M,4F,2019,893,1060.37,999.3,1074.41,985.26
134,21826,5655,Lucas Daniel Barbosa,9959,Perttu Tepponen,POINTS,,3,0,,99KG,M,R1,2019,894,1074.41,1000.0,1090.19,984.22
133,21854,358,Lucas Lepri,8682,Lachlan Giles,POINTS,,3,0,,77KG,M,R1,2019,895,1059.15,1003.24,1075.96,986.43
132,13900,358,Lucas Lepri,6095,Mansher Khera,DECISION,,-1,-1,,77KG,M,4F,2017,896,1075.96,1020.0,1090.25,1005.71
131,7951,358,Lucas Lepri,5649,Gary Tonon,POINTS,,10,0,,77KG,M,4F,2015,897,1090.25,973.25,1103.76,959.74
130,5002,788,Kron Gracie,5649,Gary Tonon,SUB,RNC,-1,-1,,77KG,M,4F,2013,898,1085.77,959.74,1100.77,944.74
129,3291,788,Kron Gracie,410,Claudio Calasans,SUB,Guillotine,-1,-1,,77KG,M,3PLC,2011,899,1100.77,1015.45,1118.23,997.99
128,3265,788,Kron Gracie,484,Murilo Santana,POINTS,,0,0,PEN,77KG,M,4F,2011,900,1118.23,1015.16,1132.46,1000.93
127,13888,3009,Keenan Cornelius,8346,Craig Jones,POINTS,,13,0,,88KG,M,SF,2017,901,1107.2,1017.93,1122.17,1002.96
126,7933,3009,Keenan Cornelius,410,Claudio Calasans,POINTS,,2,0,,88KG,M,4F,2015,902,1122.17,997.99,1135.31,984.85
125,5064,3009,Keenan Cornelius,1369,Dean Lister,POINTS,,-1,-1,,ABS,M,3PLC,2013,903,1135.31,1125.5,1154.75,1106.06
124,5020,3009,Keenan Cornelius,919,Pablo Popovitch,SUB,Verbal tap,-1,-1,,88KG,M,3PLC,2013,904,1154.75,1079.14,1172.82,1061.07
123,5006,3009,Keenan Cornelius,1523,Clark Gracie,POINTS,,4,2,,88KG,M,R1,2013,905,1172.82,987.64,1183.07,977.39
122,4989,1398,Justin Rader,2997,Joao Miyao,POINTS,,-1,-1,,66KG,M,3PLC,2013,906,1006.79,1030.69,1028.16,1009.32
121,2229,1398,Justin Rader,1023,Baret Yoshida,POINTS,,-1,-1,,66KG,M,R1,2009,907,1028.16,1084.42,1051.37,1061.21
120,35072,6550,Gordon Ryan,12110,Nick Rodriguez,SUB,Outside heel hook,-1,-1,,+99KG,M,F,2022,908,1127.45,1012.93,1143.13,997.25
119,35070,6550,Gordon Ryan,11499,Roosevelt Sousa,SUB,Outside heel hook,-1,-1,,+99KG,M,SF,2022,909,1143.13,1000.0,1157.16,985.97
118,21915,6550,Gordon Ryan,984,Marcus Almeida,POINTS,,0,0,PEN,ABS,M,F,2019,910,1157.16,1255.27,1182.66,1229.77
117,21910,6550,Gordon Ryan,5649,Gary Tonon,SUB,Choke,-1,-1,,ABS,M,4F,2019,911,1182.66,944.74,1191.98,935.42
116,21903,6550,Gordon Ryan,11991,Pedro Marinho,SUB,Outside heel hook,-1,-1,,ABS,M,R1,2019,912,1191.98,968.02,1201.92,958.08
115,21885,6550,Gordon Ryan,5655,Lucas Daniel Barbosa,POINTS,,3,0,,99KG,M,SF,2019,913,1201.92,1090.19,1215.7,1076.41
114,21833,6550,Gordon Ryan,4310,Tim Spriggs,SUB,RNC,-1,-1,,99KG,M,4F,2019,914,1215.7,1035.76,1227.75,1023.71
113,13936,6550,Gordon Ryan,5842,Mahamed Aly,SUB,Heel hook,-1,-1,,ABS,M,SF,2017,915,1227.75,1021.02,1238.48,1010.29
112,13935,6550,Gordon Ryan,8346,Craig Jones,SUB,Katagatame,-1,-1,,ABS,M,4F,2017,916,1238.48,1002.96,1247.91,993.53
111,13931,6550,Gordon Ryan,224,Roberto Abreu,SUB,Inside heel hook,-1,-1,,ABS,M,E1,2017,917,1247.91,1080.86,1260.63,1068.14
110,13891,6550,Gordon Ryan,3009,Keenan Cornelius,SUB,Guillotine,-1,-1,,88KG,M,F,2017,918,1260.63,1183.07,1278.58,1165.12
109,13887,6550,Gordon Ryan,320,Romulo Barral,SUB,RNC,-1,-1,,88KG,M,4F,2017,919,1278.58,1048.32,1288.24,1038.66
108,13883,6550,Gordon Ryan,5258,Dillon Danis,DECISION,,-1,-1,,88KG,M,E1,2017,920,1288.24,1002.56,1293.74,997.06
107,7946,446,Gilbert Burns,8682,Lachlan Giles,SUB,Armbar,-1,-1,,77KG,M,R1,2015,921,1040.12,986.43,1059.59,966.96
106,7959,4248,Gianni Grippo,7698,Gabriel Marangoni,POINTS,,2,0,,66KG,M,R1,2015,922,967.49,1000.0,989.36,978.13
105,35094,11797,Giancarlo Bodoni,9559,Rida Haisam,SUB,Shoulder lock,-1,-1,,ABS,M,8F,2022,923,1044.38,1000.0,1064.46,979.92
104,35040,11797,Giancarlo Bodoni,5655,Lucas Daniel Barbosa,SUB,RNC,-1,-1,,88KG,M,F,2022,924,1064.46,1076.41,1088.25,1052.62
103,35028,11797,Giancarlo Bodoni,7552,Isaque Bahiense,POINTS,,6,0,,88KG,M,R1,2022,925,1088.25,1000.0,1103.28,984.97
102,21906,5649,Gary Tonon,5238,Edwin Najmi,SUB,Inside heel hook,-1,-1,,ABS,M,R1,2019,926,935.42,1000.0,962.65,972.77
101,21894,5649,Gary Tonon,8116,Dante Leon,SUB,Outside heel hook,-1,-1,,77KG,M,3RD,2019,927,962.65,1002.79,988.3,977.14
100,21858,5649,Gary Tonon,7539,Renato Forasieppi Canuto,POINTS,,0,0,PEN,77KG,M,4F,2019,928,988.3,1013.68,1009.76,992.22
99,13903,5649,Gary Tonon,9706,Marcelo Mafra,POINTS,,0,0,PEN,77KG,M,4F,2017,929,1009.76,1018.85,1030.28,998.33
98,7943,5649,Gary Tonon,5258,Dillon Danis,SUB,Inside heel hook,-1,-1,,77KG,M,R1,2015,930,1030.28,997.06,1051.09,976.25
97,35005,9051,Gabriel Sousa,12259,Jeremy Skinner,SUB,Triangle,-1,-1,,66KG,M,4F,2022,931,1017.0,1015.37,1039.89,992.48
96,34996,9051,Gabriel Sousa,12080,Ruan Alvarenga,POINTS,,5,0,,66KG,M,R1,2022,932,1039.89,1000.0,1057.6,982.29
95,21843,6071,Gabriel Arges,6351,Alec Baulding,POINTS,,5,0,,88KG,M,R1,2019,933,985.09,1000.0,1005.95,979.14
94,21849,2226,DeAlonzio Jackson,6836,John Combs,POINTS,,5,0,,77KG,M,R1,2019,934,956.58,1000.0,979.07,977.51
93,13894,2226,DeAlonzio Jackson,8231,Leonardo Saggioro,DECISION,,-1,-1,,77KG,M,E1,2017,935,979.07,1000.0,997.09,981.98
92,5060,1369,Dean Lister,2403,Joao Gabriel Rocha,SUB,Heel hook,-1,-1,,ABS,M,4F,2013,936,1106.06,1094.93,1128.32,1072.67
91,3298,1369,Dean Lister,644,Joao Assis,SUB,Heel hook,-1,-1,,99KG,M,F,2011,937,1128.32,1118.61,1150.68,1096.25
90,826,1369,Dean Lister,9,Marcio Cruz,POINTS,,3,0,,ABS,M,SF,2003,938,1150.68,1165.25,1171.52,1144.41
89,767,4317,Eddie Bravo,515,Royler Gracie,SUB,Triangle,-1,-1,,66KG,M,4F,2003,939,1008.56,1246.84,1045.25,1210.15
88,35008,11823,Diogo Reis,9051,Gabriel Sousa,POINTS,,3,0,,66KG,M,F,2022,940,1020.0,1057.6,1042.16,1035.44
87,35007,11823,Diogo Reis,11568,Joshua Cisneros,POINTS,,2,0,,66KG,M,SF,2022,941,1042.16,1041.4,1062.12,1021.44
86,35002,11823,Diogo Reis,11497,Fabricio Andrey,DECISION,,-1,-1,,66KG,M,4F,2022,942,1062.12,995.33,1075.89,981.56
85,35009,10840,Diego Oliveira,11568,Joshua Cisneros,POINTS,,0,0,PEN,66KG,M,3RD,2022,943,1009.98,1021.44,1030.64,1000.78
84,34999,10840,Diego Oliveira,12491,Keith Krikorian,SUB,Footlock,-1,-1,,66KG,M,R1,2022,944,1030.64,966.45,1049.44,947.65
83,1703,112,Demian Maia,477,Tarsis Humpreys,POINTS,,-1,-1,,88KG,M,SF,2007,945,1099.25,1076.98,1117.97,1058.26
82,1701,112,Demian Maia,576,Rafael Lovato Jr,POINTS,,-1,-1,,88KG,M,4F,2007,946,1117.97,1111.34,1137.59,1091.72
81,798,4965,David Terrell,278,Ricardo Almeida,SUB,Footlock,-1,-1,,88KG,M,3PLC,2003,947,1028.78,1152.92,1059.67,1122.03
80,7955,1386,Davi Ramos,358,Lucas Lepri,SUB,Armbar,-1,-1,,77KG,M,F,2015,948,1042.83,1103.76,1069.82,1076.77
79,7953,1386,Davi Ramos,446,Gilbert Burns,SUB,RNC,-1,-1,,77KG,M,SF,2015,949,1069.82,1059.59,1092.14,1037.27
78,35025,8116,Dante Leon,9344,Paul Schreiner,SUB,Armbar,-1,-1,,77KG,M,3RD,2022,950,977.14,1000.2,1001.66,975.68
77,21859,8116,Dante Leon,358,Lucas Lepri,POINTS,,3,0,,77KG,M,4F,2019,951,1001.66,1076.77,1025.92,1052.51
76,21853,8116,Dante Leon,6354,Jonathan Satava,POINTS,,3,0,,77KG,M,R1,2019,952,1025.92,1000.0,1044.43,981.49
75,35078,12599,Brianna Ste-Marie,7535,Bianca Basilio,POINTS,,4,0,,60KG,F,SF,2022,953,1002.12,1081.71,1026.62,1057.21
74,35055,8346,Craig Jones,7507,Nicholas Meregali,DECISION,,-1,-1,,99KG,M,SF,2022,954,993.53,1007.35,1011.21,989.67
73,35052,8346,Craig Jones,10705,Kyle Boehm,SUB,Guillotine,-1,-1,,99KG,M,4F,2022,955,1011.21,1017.0,1034.59,993.62
72,21888,8346,Craig Jones,10588,Jon Blank,SUB,RNC,-1,-1,,88KG,M,SF,2019,956,1034.59,999.88,1055.3,979.17
71,21845,8346,Craig Jones,11789,Mason Fowler,SUB,Guillotine,-1,-1,,88KG,M,4F,2019,957,1055.3,1018.45,1075.87,997.88
70,13885,8346,Craig Jones,484,Murilo Santana,SUB,Triangle,-1,-1,,88KG,M,4F,2017,958,1075.87,1000.93,1093.98,982.82
69,7968,174,Bruno Frazatto,4996,Geovanny Martinez,POINTS,,2,0,,66KG,M,SF,2015,959,973.25,1005.36,995.09,983.52
68,7998,410,Claudio Calasans,1740,Yuri Simoes,DECISION,,-1,-1,,ABS,M,SF,2015,960,984.85,1235.69,1012.36,1208.18
67,7994,410,Claudio Calasans,733,Vinicius Magalhaes,DECISION,,-1,-1,,ABS,M,4F,2015,961,1012.36,1160.14,1036.18,1136.32
66,7987,410,Claudio Calasans,8560,Gabriel Lucas,DECISION,,-1,-1,,ABS,M,R1,2015,962,1036.18,983.77,1050.63,969.32
65,3266,410,Claudio Calasans,188,Augusto Mendes,SUB,Heel hook,-1,-1,,77KG,M,4F,2011,963,1050.63,1136.57,1079.21,1107.99
64,21856,428,Celso Vinicius,5238,Edwin Najmi,DECISION,,-1,-1,,77KG,M,R1,2019,964,963.84,972.77,981.28,955.33
63,13897,428,Celso Vinicius,7247,Enrico Cocco,POINTS,,3,0,,77KG,M,E1,2017,965,981.28,968.13,1000.52,948.89
62,3321,422,Braulio Estima,117,Ronaldo Souza,POINTS,,3,0,,ABS,M,SPF,2011,966,1066.32,1124.31,1089.63,1101.0
61,2306,422,Braulio Estima,733,Vinicius Magalhaes,POINTS,,-1,-1,,ABS,M,SF,2009,967,1089.63,1136.32,1112.3,1113.65
60,2303,422,Braulio Estima,16,Marcelo Garcia,SUB,Katagatame,-1,-1,,ABS,M,4F,2009,968,1112.3,1331.11,1148.13,1295.28
59,2269,422,Braulio Estima,144,Andre Galvao,SUB,Triangle,-1,-1,,88KG,M,F,2009,969,1148.13,1259.7,1178.27,1229.56
58,2267,422,Braulio Estima,576,Rafael Lovato Jr,SUB,Estima lock,-1,-1,,88KG,M,SF,2009,970,1178.27,1091.72,1195.66,1074.33
57,21842,7478,Adam Wardzinski,8427,Michael Perez,DECISION,,-1,-1,,88KG,M,R1,2019,971,979.63,978.74,996.59,961.78
56,35067,11499,Roosevelt Sousa,9559,Rida Haisam,POINTS,,2,0,,+99KG,M,4F,2022,972,985.97,979.92,1005.62,960.27
55,35060,11499,Roosevelt Sousa,2403,Joao Gabriel Rocha,SUB,Kneebar,-1,-1,,+99KG,M,R1,2022,973,1005.62,1072.67,1033.0,1045.29
